bug_id,pr_number,title,author,created,closed,labels
8366105,26930,8366105: Update link to the external RuleBasedBreakIterator documentation,simonis,2025-08-25,2025-08-26,integrated|core-libs
8344333,26931,8344333: Spurious System.err.flush() in LWCToolkit.java,prrace,2025-08-25,2025-08-26,integrated|client
8366118,26932,8366118: DontCompileHugeMethods is not respected with -XX:-TieredCompilation,caoman,2025-08-25,2025-09-10,integrated|hotspot-compiler
8365197,26933,8365197: javax.imageio.stream MemoryCache based streams no longer need a disposer.,prrace,2025-08-25,2025-08-26,integrated|client
8366121,26934,8366121: Hotspot Style Guide should document conventions for lock-free code,dholmes-ora,2025-08-26,2025-08-29,integrated|build|hotspot
8366127,26935,8366127: RISC-V: compiler/intrinsics/TestVerifyIntrinsicChecks.java fails when running without RVV,DingliZhang,2025-08-26,2025-08-27,integrated|hotspot-compiler
8366128,26936,8366128: jdk/jdk/nio/zipfs/TestPosix.java::testJarFile uses wrong file,jaikiran,2025-08-26,2025-08-26,integrated|nio
8366131,26937,8366131: ProblemList java/rmi/transport/checkLeaseInfoLeak/CheckLeaseLeak.java,johnyjose30,2025-08-26,2025-08-26,integrated|core-libs
8366747,26938,8366747: RISC-V: Improve VerifyMethodHandles for method handle linkers,Anjian-Wen,2025-08-26,2025-09-05,integrated|hotspot-compiler
8366145,26939,8366145: G1: Help diagnose ubsan division by zero in computing pause time ratios (g1Analytics.cpp),lkorinth,2025-08-26,2025-08-28,integrated|hotspot-gc
8366157,26940,8366157: Clarify in man pages that only G1 and Parallel supports MaxGCPauseMillis,JonasNorlinder,2025-08-26,2025-09-01,integrated|hotspot-gc
8366155,26941,8366155: Serial: Obsolete PretenureSizeThreshold,albertnetymk,2025-08-26,2025-09-03,integrated|hotspot|hotspot-gc
8366159,26942,"8366159: SkippedException is treated as a pass for pkcs11/KeyStore, pkcs11/SecretKeyFactory and pkcs11/SecureRandom",myankelev,2025-08-26,2025-09-08,integrated|security
8365926,26944,8365926: RISC-V: Performance regression in renaissance (chi-square),robehn,2025-08-26,2025-09-12,integrated|hotspot-compiler
8366126,26945,8366126: Feedback on two errors in JSR 400,wangweij,2025-08-26,2025-08-26,integrated|security
8366193,26946,8366193: Add comments about ResolvedFieldEntry::copy_from(),iklam,2025-08-26,2025-08-28,integrated|hotspot
4138921,26947,4138921: TextLayout handling of empty strings,gredler,2025-08-26,2025-09-17,integrated|client
8365939,26948,8365939: [Redo] G1: Move collection set related full gc reset code into abandon_collection_set() method,tschatzl,2025-08-26,2025-08-28,integrated|hotspot-gc
8362335,26949,"8362335: [macos] Change value of CFBundleDevelopmentRegion from ""English"" to ""en-US""",sashamatveev,2025-08-26,2025-08-28,integrated|core-libs
8365911,26951,8365911: AArch64: Fix encoding error in sve_cpy for negative floats,erifan,2025-08-27,2025-09-09,integrated|hotspot-compiler
8362884,26952,8362884: [GCC static analyzer] unix NetworkInterface.c addif leak on early returns,vy,2025-08-27,2025-08-29,integrated|net
8366223,26953,8366223: ZGC: ZPageAllocator::cleanup_failed_commit_multi_partition is broken,xmas92,2025-08-27,2025-08-28,integrated|hotspot-gc
8366147,26954,8366147: ZGC: ZPageAllocator::cleanup_failed_commit_single_partition may leak memory,xmas92,2025-08-27,2025-08-29,integrated|hotspot-gc
8351334,26955,8351334: [ubsan] memoryReserver.cpp:552:60: runtime error: applying non-zero offset 1073741824 to null pointer,afshin-zafari,2025-08-27,2025-11-28,integrated|hotspot|hotspot-gc
8366225,26956,8366225: Linux Alpine (fast)debug build fails after JDK-8365909,mhaessig,2025-08-27,2025-08-27,integrated|hotspot-compiler
8366240,26960,8366240: Improve memory ordering in new CPU Time Profiler,parttimenerd,2025-08-27,2025-10-24,integrated|hotspot-jfr
8333783,26961,8333783: java/nio/channels/FileChannel/directio/DirectIOTest.java is unstable with AV software,shipilev,2025-08-27,2025-08-28,integrated|nio
8366092,26962,8366092: [GCC static analyzer] UnixOperatingSystem.c warning: use of uninitialized value 'systemTicks',MBaesken,2025-08-27,2025-09-01,integrated|serviceability|jmx
8366222,26963,8366222: TestCompileTaskTimeout causes asserts after JDK-8365909,mhaessig,2025-08-27,2025-08-28,integrated|hotspot-compiler
8365726,26964,8365726: Test crashed with assert in C1 thread: Possible safepoint reached by thread that does not allow it,veresov,2025-08-27,2025-08-28,integrated|hotspot-compiler
8366255,26965,8366255: Remove 'package_to_module' function from imageFile.cpp,david-beaumont,2025-08-27,2025-08-28,integrated|hotspot-runtime|core-libs
8366254,26966,8366254: (fs) UnixException.translateToIOException should translate ELOOP to FileSystemLoopException,bplb,2025-08-27,2025-08-28,integrated|nio
