bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
,247,Update copyright lines,shipilev,2023-04-06,2023-04-06,integrated,Amazon,US,0,earthling-amzn
,248,Expand old on demand,kdnilsen,2023-04-06,2023-05-26,integrated,Amazon,US,50,ysramakrishna
,249,Merge openjdk/jdk:master,earthling-amzn,2023-04-07,2023-04-10,integrated,Amazon,US,3,shipilev
,250,Add generations to freeset,kdnilsen,2023-04-09,2023-05-02,integrated,Amazon,US,23,
,251,Reduce the number of new product flags,shipilev,2023-04-11,2023-04-13,integrated,Amazon,US,2,"ysramakrishna,rkennke"
,252,"Cleanups, TODOs, asserts (part 2)",shipilev,2023-04-11,2023-04-13,integrated,Amazon,US,2,"ysramakrishna,kdnilsen"
,253,Restore event descriptions immortality,shipilev,2023-04-12,2023-04-13,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
,254,Specialize ShenandoahGenerationType to avoid generational check penalty on fast paths,shipilev,2023-04-13,2023-04-18,integrated,Amazon,US,5,"kdnilsen,earthling-amzn"
,255,Account for humongous object waste,earthling-amzn,2023-04-13,2023-04-18,integrated,Amazon,US,5,"ysramakrishna,kdnilsen"
,256,Disable assertions in code that is expected to be replaced soon,earthling-amzn,2023-04-13,2023-04-14,integrated,Amazon,US,1,kdnilsen
,257,Merge openjdk/jdk:master,earthling-amzn,2023-04-13,2023-04-13,integrated,Amazon,US,0,
,258,Disable verification of adjusted capacity,earthling-amzn,2023-04-14,2023-04-18,integrated,Amazon,US,4,"ysramakrishna,kdnilsen,shipilev"
,259,Disable failing tests while fixes are in progress,earthling-amzn,2023-04-14,2023-04-17,integrated,Amazon,US,3,"ysramakrishna,shipilev"
,260,Usage tracking cleanup,earthling-amzn,2023-04-17,2023-04-26,integrated,Amazon,US,9,"ysramakrishna,kdnilsen"
,261,Add unique ticket number for each disabled test,earthling-amzn,2023-04-18,2023-04-19,integrated,Amazon,US,1,"ysramakrishna,shipilev"
8306334,262,8306334: Handle preemption of old cycle between filling and bootstrap phases,earthling-amzn,2023-04-20,2023-04-24,integrated,Amazon,US,4,kdnilsen
,263,Eliminate TODO in ShenandoahHeuristics::select_aged_regions,shipilev,2023-04-21,2023-04-21,integrated,Amazon,US,0,earthling-amzn
,266,Use state of mark context itself to track stability of old mark bitmap,earthling-amzn,2023-04-25,2023-04-25,integrated,Amazon,US,0,"ysramakrishna,shipilev"
,267,Remove redundant initialization code,kdnilsen,2023-04-26,2023-04-26,integrated,Amazon,US,0,shipilev
,268,Cleanup NumberSeq additions,shipilev,2023-04-27,2023-05-01,integrated,Amazon,US,4,"ysramakrishna,rkennke"
,269,Merge openjdk/jdk:master,earthling-amzn,2023-05-02,2023-05-02,integrated|clean,Amazon,US,0,shipilev
,270,"Use distinct ""end of cycle"" message for each Shenandoah pause",earthling-amzn,2023-05-02,2023-05-03,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
,271,Alphabetize includes,earthling-amzn,2023-05-02,2023-05-03,integrated,Amazon,US,1,shipilev
,272,Remove the remaining unclean upstream difference,shipilev,2023-05-03,2023-05-03,integrated,Amazon,US,0,kdnilsen
,273,Remove passing tests from ProblemList.txt,earthling-amzn,2023-05-03,2023-05-08,integrated,Amazon,US,5,"ysramakrishna,shipilev"
,275,Increase card offset mask,earthling-amzn,2023-05-09,2023-05-10,integrated,Amazon,US,1,kdnilsen
,276,Merge openjdk/jdk:master,earthling-amzn,2023-05-09,2023-05-09,integrated,Amazon,US,0,
,278,Assert that region usage accounting is only accessed in generational mode,earthling-amzn,2023-05-10,2023-05-10,integrated,Amazon,US,0,kdnilsen
,279,Use static assert to validate card offset encoding mask,earthling-amzn,2023-05-12,2023-05-15,integrated,Amazon,US,3,ysramakrishna
,280,Use soft max capacity only for trigger calculations,earthling-amzn,2023-05-17,2023-05-18,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
,281,Improve mixed collection logging,earthling-amzn,2023-05-18,2023-05-19,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
,282,Merge openjdk/jdk:master,earthling-amzn,2023-05-19,2023-05-19,integrated,Amazon,US,0,shipilev
,283,Make generational mode experimental,earthling-amzn,2023-05-24,2023-05-24,integrated,Amazon,US,0,kdnilsen
,284,Merge openjdk/jdk:master,earthling-amzn,2023-05-26,2023-05-26,integrated|clean,Amazon,US,0,
8309693,285,8309693: Synchronize openjdk/shenandoah:master with changes made for PR,earthling-amzn,2023-06-08,2023-06-09,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8309874,286,8309874: NMethod barriers may remain armed when regions are promoted in place,earthling-amzn,2023-06-14,2023-06-15,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8310062,287,8310062: [Shenandoah] Incomplete SATB buffers may not be processed during degenerated young collection,earthling-amzn,2023-06-14,2023-06-15,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8310075,288,8310075: Revert accidental change to jcheck configuration for shenandoah project,earthling-amzn,2023-06-14,2023-06-15,integrated,Amazon,US,1,"ysramakrishna,kdnilsen,shipilev"
8311883,289,8311883: [Genshen] Adaptive tenuring threshold,ysramakrishna,2023-06-15,2023-08-18,integrated,,,64,
8310680,290,8310680: GenShen: In-place region promotions may fail,earthling-amzn,2023-06-22,2023-06-26,integrated,Amazon,US,4,"ysramakrishna,kdnilsen"
,291,8310574 GenShen: Should not update-references for in-place-promotions,earthling-amzn,2023-06-22,2023-06-26,integrated,Amazon,US,4,"ysramakrishna,kdnilsen"
,292,8311602 GenShen: Decouple generational mode heuristics,earthling-amzn,2023-06-29,2023-07-20,integrated,Amazon,US,21,"ysramakrishna,kdnilsen"
,293,Merge openjdk/jdk:master,earthling-amzn,2023-06-29,2023-06-29,integrated|clean,Amazon,US,0,
,294,8311599 GenShen: Missing card mark barrier when processing references,earthling-amzn,2023-07-06,2023-07-06,integrated,Amazon,US,0,ysramakrishna
,295,Merge openjdk/jdk:master,earthling-amzn,2023-07-07,2023-07-07,integrated,Amazon,US,0,
8312321,297,8312321: GenShen: Remembered set scan may encounter garbage objects,earthling-amzn,2023-07-18,2023-07-20,integrated,Amazon,US,2,kdnilsen
8312322,298,8312322: GenShen: Cancelled GCs may become stuck in self-cancellation loop,earthling-amzn,2023-07-18,2023-07-20,integrated,Amazon,US,2,kdnilsen
8312422,299,8312422: GenShen: In-place region promotion state may carry over when evacuation fails,earthling-amzn,2023-07-19,2023-07-20,integrated,Amazon,US,1,kdnilsen
,300,Merge openjdk/jdk:master,earthling-amzn,2023-07-21,2023-07-21,integrated|clean,Amazon,US,0,
8312610,301,8312610: GenShen: Old generation available is unintentionally restricted by mutator's available memory,earthling-amzn,2023-07-24,2023-07-24,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
,302,Merge openjdk/jdk:master,earthling-amzn,2023-07-24,2023-07-24,integrated|clean,Amazon,US,0,
,303,Merge openjdk/jdk:master,earthling-amzn,2023-08-04,2023-08-04,integrated|clean,Amazon,US,0,
8313574,304,8313574: GenShen: Completing a global mark should also complete an old mark,earthling-amzn,2023-08-04,2023-08-16,integrated,Amazon,US,12,"ysramakrishna,kdnilsen"
,305,Merge openjdk/jdk:master,earthling-amzn,2023-08-11,2023-08-11,integrated|clean,Amazon,US,0,
8312120,306,8312120: GenShen: Update OLD Live at end of Previous Marking after Full GC,earthling-amzn,2023-08-16,2023-08-17,integrated,Amazon,US,1,kdnilsen
8309639,307,8309639: GenShen: Regression in LRU cache benchmark,earthling-amzn,2023-08-16,2023-08-17,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
,308,Merge openjdk/jdk:master,earthling-amzn,2023-08-21,2023-08-21,integrated|clean,Amazon,US,0,
8314777,309,JDK-8314777: GenShen: Alias young and old marking bits to legacy Shenandoah marking bit in gc state,kdnilsen,2023-08-22,2023-08-28,integrated,Amazon,US,6,"ysramakrishna,earthling-amzn"
8314972,310,8314972: GenShen: promote_in_place needs to prepare remembered set before it enables old allocations within region,kdnilsen,2023-08-24,2023-08-25,integrated,Amazon,US,1,"ysramakrishna,earthling-amzn"
8311843,311,"8311843: GenShen: assertion failed ""Old generation affiliated regions must be less than capacity""",earthling-amzn,2023-08-25,2023-08-29,integrated,Amazon,US,4,kdnilsen
,312,Merge openjdk/jdk:master,earthling-amzn,2023-08-25,2023-08-25,integrated|clean,Amazon,US,0,
8315247,313,8315247: GenShen: Condition calls to post-write barrier code generation by a flag,ysramakrishna,2023-08-28,2023-08-29,integrated,,,1,"kdnilsen,earthling-amzn"
8315044,314,8315044: GenShen: Verifier detects clean card should be dirty,kdnilsen,2023-08-28,2023-09-06,integrated,Amazon,US,9,"ysramakrishna,earthling-amzn"
,316,Merge openjdk/jdk:master,earthling-amzn,2023-08-31,2023-08-31,integrated|clean,Amazon,US,0,
8315478,317,JDK-8315478: GenShen: Tolerate round-off errors in preselected promotion budget,kdnilsen,2023-09-01,2023-09-05,integrated,Amazon,US,4,earthling-amzn
8315479,318,JDK-8315479: GenShen: Expand old-gen while selecting collection set during GLOBAL GC,kdnilsen,2023-09-01,2023-09-06,integrated,Amazon,US,5,earthling-amzn
8312115,319,JDK-8312115: GenShen: fix log messages,kdnilsen,2023-09-07,2023-09-07,integrated,Amazon,US,0,earthling-amzn
8315875,320,8315875: GenShen: Remove heap mode check from ShenandoahInitLogger,earthling-amzn,2023-09-07,2023-09-08,integrated,Amazon,US,1,"ysramakrishna,kdnilsen,shipilev"
,321,Merge openjdk/jdk:master,earthling-amzn,2023-09-07,2023-09-08,integrated|clean,Amazon,US,1,
8316137,322,8316137: GenShen: missing ShenandoahCardBarrier filter,ysramakrishna,2023-09-12,2023-09-13,integrated,,,1,earthling-amzn
,323,Merge openjdk/jdk:master,earthling-amzn,2023-09-14,2023-09-15,integrated,Amazon,US,1,
8316297,324,8316297: GenShen: Degenerated GCs fail to make progress,kdnilsen,2023-09-14,2023-09-15,integrated,Amazon,US,1,earthling-amzn
8316299,325,8316299: GenShen: Reduce frequency of expedited GC,kdnilsen,2023-09-14,2023-09-15,integrated,Amazon,US,1,"shipilev,earthling-amzn"
8315560,326,8315560: GenShen: assert failed: Object klass pointer must go to metaspace,earthling-amzn,2023-09-18,2023-09-18,integrated,Amazon,US,0,kdnilsen
,328,Merge openjdk/jdk:master,earthling-amzn,2023-09-21,2023-09-21,integrated|clean,Amazon,US,0,
8316755,329,8316755: GenShen: Serviceability needs to know about ShenandoahGenerationalHeap,earthling-amzn,2023-09-22,2023-09-25,integrated,Amazon,US,3,"kdnilsen,ysramakrishna,shipilev"
,331,Merge openjdk/jdk:master,earthling-amzn,2023-09-28,2023-09-28,integrated|clean,Amazon,US,0,
8312117,333,8312117: GenShen: Preempt OLD marking more quickly when YOUNG triggers arise,earthling-amzn,2023-10-02,2023-10-02,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
,334,Merge openjdk/jdk:master,earthling-amzn,2023-10-05,2023-10-05,integrated|clean,Amazon,US,0,
8317534,335,8317534: GenShen: Remove unused code,earthling-amzn,2023-10-05,2023-10-10,integrated,Amazon,US,5,"ysramakrishna,kdnilsen"
8317371,336,8317371: GenShen: Needs improved support for humongous allocation,kdnilsen,2023-10-07,2023-10-25,integrated,Amazon,US,18,earthling-amzn
8318019,337,8318019: GenShen: Fix assertion to allow empty evacuation cycles,kdnilsen,2023-10-11,2023-10-12,integrated,Amazon,US,1,earthling-amzn
,338,Merge openjdk/jdk:master,earthling-amzn,2023-10-12,2023-10-12,integrated|clean,Amazon,US,0,
8318053,339,8318053: GenShen: Control thread may ignore requests to start concurrent GC,earthling-amzn,2023-10-12,2023-10-13,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8318201,340,8318201: GenShen: Remove preparatory young GC before bootstrap,kdnilsen,2023-10-13,2023-10-16,integrated,Amazon,US,3,earthling-amzn
8318190,341,8318190: GenShen: Be less aggressive with triggers for old-gen has expanded,kdnilsen,2023-10-13,2023-10-18,integrated,Amazon,US,5,earthling-amzn
8318057,342,8318057: GenShen: investigate small refactor of remset swap code,ysramakrishna,2023-10-17,2023-10-31,integrated,,,14,"kdnilsen,earthling-amzn"
8318462,343,8318462: [GenShen] Prevent unsafe access to displaced mark-word,rkennke,2023-10-18,2023-11-09,integrated,Red Hat,CH,22,"ysramakrishna,kdnilsen,earthling-amzn"
8318570,344,8318570: GenShen: Only start old cycles if a young cycle is ready to run,earthling-amzn,2023-10-19,2023-10-20,integrated,Amazon,US,1,kdnilsen
8318572,345,8318572: GenShen: Fix error in log message for ingored old-has-grown triggers,kdnilsen,2023-10-19,2023-10-20,integrated,Amazon,US,1,earthling-amzn
8318619,347,8318619: GenShen: Add configurable threshold for young triggers to expedite old evacuations,earthling-amzn,2023-10-20,2023-10-23,integrated,Amazon,US,3,kdnilsen
8315560,348,8315560: GenShen: assert failed: Object klass pointer must go to metaspace,earthling-amzn,2023-10-23,2023-10-24,integrated,Amazon,US,1,kdnilsen
,349,Merge openjdk/jdk:master,earthling-amzn,2023-10-26,2023-10-31,integrated|clean,Amazon,US,5,
8319198,350,8319198: GenShen: Old at end of Full GC must include newly promoted objects,kdnilsen,2023-11-01,2023-11-01,integrated,Amazon,US,0,earthling-amzn
,351,Merge openjdk/jdk:master,earthling-amzn,2023-11-02,2023-11-07,integrated|clean,Amazon,US,5,ysramakrishna
8319342,352,8319342: GenShen: Reset the count of degenerated cycles in a row following Full GC,kdnilsen,2023-11-03,2023-11-13,integrated,Amazon,US,10,"ysramakrishna,earthling-amzn"
,353,8319671 GenShen: Old marking may encounter invalid pointers in SATB buffers,earthling-amzn,2023-11-08,2023-11-08,integrated,Amazon,US,0,ysramakrishna
,354,Merge openjdk/jdk:master,earthling-amzn,2023-11-09,2023-11-09,integrated|clean,Amazon,US,0,
8319867,355,8319867: GenShen: Make old regions parsable at end of concurrent cycles,earthling-amzn,2023-11-09,2023-11-13,integrated,Amazon,US,4,"ysramakrishna,kdnilsen"
8319931,356,8319931: GenShen: Increase no progress threshold for TestThreadFailure,earthling-amzn,2023-11-13,2023-11-13,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
,357,8320112 GenShen: Improve end of process report,earthling-amzn,2023-11-14,2023-11-17,integrated,Amazon,US,3,kdnilsen
8320119,358,8320119: GenShen: Correct misspellings of parsable,earthling-amzn,2023-11-15,2023-11-15,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
8316226,359,8316226: GenShen: Consider forcing auto-tenure age to be greater than 1,ysramakrishna,2023-11-15,2023-11-29,integrated,,,14,"kdnilsen,earthling-amzn"
,360,Merge openjdk/jdk:master,earthling-amzn,2023-11-16,2023-11-20,integrated,Amazon,US,4,
8320336,361,JDK-8320336: GenShen: Reduce proactive humongous defragmentation efforts,kdnilsen,2023-11-17,2023-11-21,integrated,Amazon,US,4,"ysramakrishna,earthling-amzn"
,362,Merge openjdk/jdk:master,earthling-amzn,2023-11-23,2023-11-27,integrated|clean,Amazon,US,4,
,363,Merge openjdk/jdk:master,earthling-amzn,2023-11-30,2023-12-12,integrated|clean,Amazon,US,12,
8321605,367,8321605: GenShen: Old generation reference process is never reset,earthling-amzn,2023-12-08,2023-12-08,integrated,Amazon,US,0,kdnilsen
,368,Merge openjdk/jdk:master,earthling-amzn,2023-12-12,2023-12-13,integrated,Amazon,US,1,
8321939,369,8321939: [GenShen] ShenandoahOldEvacRatioPercent=100 fails with divide-by-zero,ysramakrishna,2023-12-13,2023-12-28,integrated,,,15,kdnilsen
,370,Merge openjdk/jdk:master,earthling-amzn,2023-12-13,2023-12-15,integrated|clean,Amazon,US,2,
8321816,371,8321816: GenShen: Provide a minimum amount of time for an old collection to run,earthling-amzn,2023-12-14,2024-01-02,integrated,Amazon,US,19,"ysramakrishna,kdnilsen"
8322219,373,8322219: GenShen: GHA for shenandoah repo should run all shenandoah jtreg tests,earthling-amzn,2023-12-15,2023-12-15,integrated,Amazon,US,0,ysramakrishna
8322242,374,"8322242: [GenShen] TestAllocObjects#generational fails with ""Unrecognized VM option 'ShenandoahSuspendibleWorkers'""",ysramakrishna,2023-12-16,2023-12-18,integrated,,,2,kdnilsen
8322347,375,8322347: GenShen: Run shenandoah tier2 and tier3 tests separately in GHA,earthling-amzn,2023-12-19,2023-12-19,integrated,Amazon,US,0,ysramakrishna
,377,Merge openjdk/jdk:master,earthling-amzn,2023-12-28,2024-01-02,integrated,Amazon,US,5,
8322875,378,8322875: [GenShen] Unused/obsolete method parameter consumed_by_advance_promotion,ysramakrishna,2024-01-02,2024-01-02,integrated,,,0,earthling-amzn
,379,Merge openjdk/jdk:master,earthling-amzn,2024-01-04,2024-01-05,integrated,Amazon,US,1,
8323023,380,8323023: GenShen: Region logging test fails intermittently,earthling-amzn,2024-01-05,2024-01-05,integrated,Amazon,US,0,"kdnilsen,ysramakrishna,shipilev"
8323083,381,"8323083: [GenShen] Alloca avoidance, const-safety, interface decluttering in promotion budgeting",ysramakrishna,2024-01-05,2024-01-05,integrated,,,0,earthling-amzn
8323630,382,8323630: GenShen: Control thread may (still) ignore requests to start concurrent GC,earthling-amzn,2024-01-12,2024-01-12,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
,383,Merge openjdk/jdk:master,earthling-amzn,2024-01-12,2024-01-13,integrated,Amazon,US,1,
,384,Merge openjdk/jdk:master,earthling-amzn,2024-01-18,2024-01-19,integrated|clean,Amazon,US,1,
8324173,385,8324173: GenShen: Fix error that could cause young gcs to fail when old marking is running,earthling-amzn,2024-01-18,2024-01-18,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
8324325,386,8324325: [Genshen] Normalize wrt AgeTable changes from JDK-8314329,ysramakrishna,2024-01-22,2024-01-22,integrated,,,0,shipilev
,387,Merge openjdk/jdk:master,earthling-amzn,2024-01-26,2024-01-29,integrated,Amazon,US,3,
,389,Merge openjdk/jdk:master,earthling-amzn,2024-02-02,2024-02-06,integrated,Amazon,US,4,
,390,Merge openjdk/jdk:master,earthling-amzn,2024-02-09,2024-02-09,integrated|clean,Amazon,US,0,
8324067,391,8324067: GenShen: Isolate regulator thread to generational mode,earthling-amzn,2024-02-09,2024-02-27,integrated,Amazon,US,18,"ysramakrishna,kdnilsen"
,393,Merge openjdk/jdk:master,earthling-amzn,2024-02-09,2024-02-09,integrated,Amazon,US,0,
8325670,394,8325670: GenShen: Allow old to expand at end of each GC,kdnilsen,2024-02-12,2024-02-26,integrated,Amazon,US,14,ysramakrishna
,397,Merge openjdk/jdk:master,earthling-amzn,2024-02-16,2024-02-16,integrated,Amazon,US,0,
8325808,398,8325808: GenShen: Move generational mode code out of shFullGC.cpp,earthling-amzn,2024-02-16,2024-02-29,integrated,Amazon,US,13,"ysramakrishna,kdnilsen"
8326626,400,8326626: GenShen: Remove dead code associated with non-elastic TLABS,kdnilsen,2024-02-26,2024-02-27,integrated,Amazon,US,1,"shipilev,earthling-amzn"
8327097,401,8327097: GenShen: Align PLAB sizes down rather than up,kdnilsen,2024-02-26,2024-03-27,integrated,Amazon,US,30,"ysramakrishna,earthling-amzn"
8325885,402,8325885: GenShen: harmonize with JDK-8325671,ysramakrishna,2024-03-02,2024-03-05,integrated,,,3,kdnilsen
8327388,403,8327388: GenShen: census during marking is partial,ysramakrishna,2024-03-05,2024-04-13,integrated,,,39,kdnilsen
8328126,405,8328126: GenShen: Reduce verbosity of logging for satb mode,kdnilsen,2024-03-13,2024-03-19,integrated,Amazon,US,6,"ysramakrishna,earthling-amzn"
8328220,406,8328220: GenShen: Move generational mode operational parameters out of ShenandoahHeap,earthling-amzn,2024-03-14,2024-03-19,integrated,Amazon,US,5,"ysramakrishna,kdnilsen"
8328235,407,8328235: GenShen: Robustify ShenandoahGCSession and fix missing use,ysramakrishna,2024-03-15,2024-07-02,integrated,,,109,earthling-amzn
,408,Merge openjdk/jdk:master,earthling-amzn,2024-03-15,2024-03-22,integrated,Amazon,US,7,
8328307,409,8328307: GenShen: Re-enable old-has-grown trigger for old-generation GC,kdnilsen,2024-03-18,2024-04-29,integrated,Amazon,US,42,"ysramakrishna,earthling-amzn"
8328626,410,8328626: GenShen: Combine old generation surplus/deficit fields into a single balance field,earthling-amzn,2024-03-20,2024-03-28,integrated,Amazon,US,8,"ysramakrishna,kdnilsen"
,411,Merge openjdk/jdk:master,earthling-amzn,2024-03-22,2024-03-25,integrated|clean,Amazon,US,3,
,412,Merge openjdk/jdk:master,earthling-amzn,2024-03-29,2024-03-29,integrated|clean,Amazon,US,0,
8329350,413,8329350: GenShen: Do not reset mark bitmaps on a safepoint,earthling-amzn,2024-03-29,2024-04-02,integrated,Amazon,US,4,ysramakrishna
8329699,415,8329699: GenShen: Move promotion logic out of shHeap and shHeapRegion,earthling-amzn,2024-04-04,2024-04-12,integrated,Amazon,US,8,kdnilsen
8329789,418,8329789: GenShen: Over assertive assert when scanning remembered set,earthling-amzn,2024-04-05,2024-04-11,integrated,Amazon,US,6,ysramakrishna
8329807,419,8329807: Shenandoah: Temporarily revert JDK-8324655,earthling-amzn,2024-04-05,2024-04-05,integrated,Amazon,US,0,kdnilsen
8329790,420,8329790: GenShen: Old regions that are pinned during final mark are not made parseable,earthling-amzn,2024-04-05,2024-04-15,integrated,Amazon,US,10,kdnilsen
8330071,421,8330071: GenShen: Allow old to expand again at end of each GC,kdnilsen,2024-04-11,2024-04-15,integrated,Amazon,US,4,"ysramakrishna,earthling-amzn"
,422,Merge openjdk/jdk:master,earthling-amzn,2024-04-12,2024-04-16,integrated,Amazon,US,4,
8330414,424,8330414: GenShen: Class unloading requires old regions be made parseable,earthling-amzn,2024-04-19,2024-04-23,integrated,Amazon,US,4,kdnilsen
,426,Merge openjdk/jdk:master,earthling-amzn,2024-04-26,2024-04-29,integrated,Amazon,US,3,
8331609,427,8331609: GenShen: Refactor generational mode allocations,earthling-amzn,2024-05-02,2024-05-09,integrated,Amazon,US,7,kdnilsen
8332081,430,8332081: GenShen: Disentangle generational mode update references,earthling-amzn,2024-05-10,2024-05-13,integrated,Amazon,US,3,kdnilsen
8332095,431,8332095: GenShen: Move more generational mode members out of shHeap,earthling-amzn,2024-05-10,2024-05-13,integrated,Amazon,US,3,kdnilsen
8332094,432,8332094: GenShen: Reuse existing code to verify usage before rebuilding free set,earthling-amzn,2024-05-10,2024-05-13,integrated,Amazon,US,3,kdnilsen
8332254,433,8332254: GenShen: Remove obsolete comments and revert unnecessary formatting changes,earthling-amzn,2024-05-14,2024-05-15,integrated,Amazon,US,1,kdnilsen
8332330,434,8332330: Shenandoah: Change jcheck configuration for fix version to match project repo,earthling-amzn,2024-05-15,2024-05-16,integrated,Amazon,US,1,kdnilsen
,435,Merge openjdk/jdk:master,earthling-amzn,2024-05-17,2024-05-17,integrated|clean,Amazon,US,0,
8332548,436,8332548: GenShen: Factor generational mode out of gc helpers,earthling-amzn,2024-05-20,2024-05-21,integrated,Amazon,US,1,ysramakrishna
8332824,437,8332824: GenShen: Temporarily revert recent changes to GC helpers,earthling-amzn,2024-05-23,2024-05-23,integrated,Amazon,US,0,kdnilsen
8332913,439,8332913: GenShen: Restore shared update refs iterator,earthling-amzn,2024-05-24,2024-05-28,integrated,Amazon,US,4,"ysramakrishna,kdnilsen"
8327000,440,8327000: GenShen: Integrate updated Shenandoah implementation of FreeSet into GenShen,kdnilsen,2024-05-25,2024-06-26,integrated,Amazon,US,32,
8333109,441,8333109: GenShen: Factor generational mode out of gc helpers (redo),earthling-amzn,2024-05-28,2024-05-29,integrated,Amazon,US,1,kdnilsen
8333457,443,8333457: GenShen: Move remembered set into new generational code,earthling-amzn,2024-06-03,2024-06-05,integrated,Amazon,US,2,"ysramakrishna,kdnilsen"
8333750,444,8333750: GenShen: Only instantiate young/old generations in generational mode,earthling-amzn,2024-06-06,2024-06-12,integrated,Amazon,US,6,"ysramakrishna,kdnilsen"
8333825,446,8333825: GenShen: Revert/Remove ShenandoahMaxEvacLABRatio,ysramakrishna,2024-06-07,2024-06-07,integrated,,,0,earthling-amzn
,447,Merge openjdk/jdk:master,earthling-amzn,2024-06-10,2024-06-10,integrated,Amazon,US,0,
8333930,448,8333930: GenShen: Check for cancellation of old mark after final mark,earthling-amzn,2024-06-11,2024-06-11,integrated,Amazon,US,0,ysramakrishna
8334491,450,8334491: GenShen: Revert changes to Shenandoah defaults,earthling-amzn,2024-06-18,2024-06-18,integrated,Amazon,US,0,kdnilsen
8334681,452,8334681: GenShen: Do not use gtest skip test feature,earthling-amzn,2024-06-21,2024-06-21,integrated,Amazon,US,0,kdnilsen
8335289,453,8335289: GenShen: Whitebox breakpoint GC requests may cause assertions,earthling-amzn,2024-06-27,2024-06-28,integrated,Amazon,US,1,kdnilsen
8335347,455,8335347: GenShen: Revert change that has adaptive heuristic ignore abbreviated cycles,earthling-amzn,2024-06-28,2024-06-28,integrated,Amazon,US,0,kdnilsen
8335930,457,8335930: GenShen: Reserve regions within each generation's freeset until available is sufficient,kdnilsen,2024-07-08,2024-07-11,integrated,Amazon,US,3,earthling-amzn
8335932,458,8335932: GenShen: Fix old heuristic unit test,earthling-amzn,2024-07-08,2024-07-09,integrated,Amazon,US,1,kdnilsen
,460,Merge openjdk/jdk:master,earthling-amzn,2024-07-12,2024-07-22,integrated,Amazon,US,10,
8337242,462,8337242: GenShen: Remove unnecessary copyright changes,earthling-amzn,2024-07-25,2024-07-26,integrated,Amazon,US,1,ysramakrishna
,463,Merge openjdk/jdk:master,earthling-amzn,2024-07-26,2024-07-29,integrated,Amazon,US,3,
,464,Merge openjdk/jdk:master,earthling-amzn,2024-07-30,2024-07-30,integrated|clean,Amazon,US,0,
8337847,466,8337847: [GenShen] jdk.test.whitebox.Whitebox.isObjectInOldGen misreports,ysramakrishna,2024-08-06,2024-08-07,integrated,,,1,kdnilsen
,467,Merge openjdk/jdk:master,earthling-amzn,2024-08-09,2024-08-13,integrated|clean,Amazon,US,4,
8338341,468,"8338341: GenShen: Cleanup headers, unreachable code and unintentional changes",earthling-amzn,2024-08-13,2024-08-14,integrated,Amazon,US,1,kdnilsen
8338336,469,8338336: GenShen: Cleanup stale TODOs,earthling-amzn,2024-08-14,2024-08-15,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8338420,470,8338420: GenShen: Forward declare card table for Shenandoah barrier set,earthling-amzn,2024-08-14,2024-08-14,integrated,Amazon,US,0,ysramakrishna
8338473,471,"8338473: GenShen: Cleanup access levels, whitespace, typos and unused code",earthling-amzn,2024-08-15,2024-08-16,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8338479,472,8338479: GenShen: Detemplatize ShenandoahScanRemembered,ysramakrishna,2024-08-16,2024-08-19,integrated,,,3,"kdnilsen,earthling-amzn"
,473,Merge openjdk/jdk:master,earthling-amzn,2024-08-16,2024-08-20,integrated|clean,Amazon,US,4,
8338477,474,8338477: GenShen: Cleanup generational heap,earthling-amzn,2024-08-16,2024-08-19,integrated,Amazon,US,3,kdnilsen
8338535,475,8338535: GenShen: some style improvements to source code implementation,kdnilsen,2024-08-19,2024-08-22,integrated,Amazon,US,3,"ysramakrishna,earthling-amzn"
8338528,476,8338528: GenShen: Cleanup shenandoahHeapRegion,earthling-amzn,2024-08-20,2024-08-21,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8338620,477,8338620: GenShen: Distinguish between young and old collector in GC configuration,earthling-amzn,2024-08-20,2024-08-21,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8338717,478,8338717: GenShen: Fix up some assertions,ysramakrishna,2024-08-21,2024-08-21,integrated,,,0,"shipilev,earthling-amzn"
8338695,480,8338695: GenShen: Clean up jtreg tests,earthling-amzn,2024-08-21,2024-08-21,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
