bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,changed_files,additions,deletions
8253724,203,8253724: [lworld] C1 compilation hits assert: Empty inline type access should be removed,fparain,2020-09-29,2020-09-29,integrated,Oracle,,0,2,48,3
,204,Merge jdk,MrSimms,2020-10-01,2020-10-01,integrated,Oracle,,0,2076,12691,28388
8253873,206,"8253873: jdi, jvmti, and jdwp tests fail because of unexpected number of interfaces",hseigel,2020-10-01,2020-10-05,integrated,Oracle,CA,4,8,83,70
8248220,207,8248220: [lworld] Optimize empty inline types,TobiHartmann,2020-10-02,2020-10-05,integrated,Oracle,DE,3,19,357,114
8253745,208,8253745: [lworld] C1: Flat inline type array store may write out of bounds,TobiHartmann,2020-10-05,2020-10-05,integrated,Oracle,DE,0,1,6,4
8254022,210,8254022: [lworld] [type-restrictions] Initial support for RestrictedField,fparain,2020-10-05,2020-10-06,integrated,Oracle,,1,18,295,149
8254026,211,8254026: [lworld] Execute compiler unit tests in random order by default,TobiHartmann,2020-10-05,2020-10-05,integrated,Oracle,DE,0,1,1,1
8252030,212,8252030: [lworld] Enable UseArrayLoadStoreProfile by default,TobiHartmann,2020-10-06,2020-10-06,integrated,Oracle,DE,0,2,6,8
8254174,213,8254174: [lworld] [lw3] C1 should optimize access to array of empty types,fparain,2020-10-07,2020-10-08,integrated,Oracle,,1,3,116,6
8254219,214,8254219: [lworld] Remove reserved entries from the calling convention,TobiHartmann,2020-10-08,2020-10-08,integrated,Oracle,DE,0,25,284,682
,215,Merge jdk,MrSimms,2020-10-08,2020-10-08,integrated,Oracle,,0,735,15817,12115
,217,Merge lworld,MrSimms,2020-10-08,2020-10-08,integrated,Oracle,,0,3010,37202,46573
8254258,218,8254258: [lworld] [lw3] Inline types layout can be optimized,fparain,2020-10-08,2020-10-13,integrated,Oracle,,5,2,85,65
8254254,219,8254254: [lworld][type-restrictions] Serviceability tests failing missing FIELDINFO_TAG_MASK,fparain,2020-10-08,2020-10-09,integrated,Oracle,,1,1,1,3
8254326,220,8254326: [lworld] [lw3] Extend definition of empty inline types,fparain,2020-10-09,2020-10-09,integrated,Oracle,,0,3,28,17
8254271,221,8254271: Development to deprecate wrapper class constructors for removal,RogerRiggs,2020-10-09,2020-11-06,integrated,Oracle,US,28,21,115,49
8254275,222,"8254275: [valhalla/jep390] Revise ""value-based class"" & apply to wrappers",dansmithcode,2020-10-09,2020-11-24,integrated,,,46,48,238,199
8254888,224,8254888: [lworld] Remove dead code from array property checking,TobiHartmann,2020-10-16,2020-10-16,integrated,Oracle,DE,0,6,0,104
8254898,225,8254898: [lworld] TestArrayAccessDeopt fails with RuntimeException: 'Uncommon trap occurred',TobiHartmann,2020-10-16,2020-10-16,integrated,Oracle,DE,0,1,1,1
8254891,226,8254891: [lworld] runtime/valhalla/inlinetypes/UnsafeTest.java fails with flattening disabled,hseigel,2020-10-16,2020-10-16,integrated,Oracle,CA,0,1,2,2
,227,Merge jdk,MrSimms,2020-10-16,2020-10-16,integrated,Oracle,,0,943,312723,11819
,228,Merge lworld,MrSimms,2020-10-17,2020-10-19,integrated,Oracle,,2,988,314445,12827
8254957,229,"8254957: Comparison of ArrayList with int, Integer, PrimitiveInt,...",RogerRiggs,2020-10-17,2020-10-19,integrated,Oracle,US,2,19,1574,41
8254985,230,8254985: [lworld] C2 compilation fails with assert(field_type->is_loaded()) failed: field type must be loaded,TobiHartmann,2020-10-19,2020-10-19,integrated,Oracle,DE,0,2,25,1
8255054,232,8255054: Fix test broken by incorrect removal of java.lang.ValueBased,RogerRiggs,2020-10-20,2020-10-20,integrated,Oracle,US,0,1,42,0
8254797,233,8254797: [Development] Define & apply annotation jdk.internal.ValueBased,RogerRiggs,2020-10-20,2020-10-20,integrated,Oracle,US,0,37,79,2
8247299,234,8247299: [lworld] Disable UseBiasedLocking by default,MrSimms,2020-10-20,2020-10-21,integrated,Oracle,,1,42,307,558
8255125,235,8255125: [Development] copy jdk.internal.ValueBased to jep390 branch,RogerRiggs,2020-10-21,2020-10-21,integrated,Oracle,US,0,37,79,2
8255250,236,8255250: [lworld] Backout patch adding jdk.internal.ValueBased,RogerRiggs,2020-10-22,2020-10-22,integrated,Oracle,US,0,37,2,79
8254274,237,8254274: Development to add 'lint' warning for @ValueBased classes,sadayapalam,2020-10-26,2020-10-29,integrated,Oracle,,3,12,173,2
8255396,238,8255396: [lworld] locking breaks oopDesc is_flatArray/is_nullfreeArray type checks,MrSimms,2020-10-26,2020-10-26,integrated,Oracle,,0,2,35,3
8255230,239,8255230: [lworld] C2 compilation fails with assert(!inline_alloc) failed: Inline type allocations should not have safepoint uses,TobiHartmann,2020-10-26,2020-10-27,integrated,Oracle,DE,1,6,137,33
,241,Merge jdk,TobiHartmann,2020-10-27,2020-10-27,integrated,Oracle,DE,0,909,53499,16410
8255130,242,8255130: [lworld] Adjust github actions,MrSimms,2020-10-27,2020-10-28,integrated,Oracle,,1,4,8,6
,243,Merge lworld,MrSimms,2020-10-28,2020-10-28,integrated,Oracle,,0,965,55585,17010
8255541,244,8255541: [lworld] Improve array layout checks in C2 compiled code,TobiHartmann,2020-10-28,2020-10-29,integrated,Oracle,DE,1,8,100,139
8255522,245,8255522: [lworld] References to biased pattern remain in markWord::is_unlocked(),MrSimms,2020-10-28,2020-11-17,integrated,Oracle,,20,11,148,14
,246,Remove 32-bit builds from GH actions,MrSimms,2020-10-28,2020-10-28,integrated,Oracle,,0,1,0,99
,247,Merge jdk,MrSimms,2020-10-29,2020-10-29,integrated,Oracle,,0,310,7619,3264
8255600,248,8255600: [lworld] C2 compilation fails with assert: modified node was not processed by IGVN.transform_old(),TobiHartmann,2020-10-29,2020-10-29,integrated,Oracle,DE,0,1,5,0
,249,Merge lworld,MrSimms,2020-10-29,2020-10-29,integrated,Oracle,,0,318,7719,3502
8255727,250,8255727: [lworld] Withdraw support for @java.lang.ValueBased,sadayapalam,2020-11-02,2020-11-02,integrated,Oracle,,0,25,7,384
,252,GitHub actions ignore main project branches,MrSimms,2020-11-02,2020-11-02,integrated,Oracle,,0,1,3,0
,253,GH workflow syntax,MrSimms,2020-11-02,2020-11-02,integrated,Oracle,,0,1,1,1
,254,Merge jdk,MrSimms,2020-11-09,2020-11-09,integrated,Oracle,,0,704,9446,6858
,255,Merge lworld,MrSimms,2020-11-09,2020-11-09,integrated,Oracle,,0,728,9440,7221
8255046,256,8255046: [lworld] JIT should make use of array layout encoding in markWord,TobiHartmann,2020-11-12,2020-11-13,integrated,Oracle,DE,1,19,622,101
,257,Merge jdk,MrSimms,2020-11-13,2020-11-13,integrated,Oracle,,0,760,41234,26590
8256329,258,8256329: [lworld] C2 compilation fails with assert(!t->is_flat() && !t->is_not_flat()) failed: Should have been optimized out,TobiHartmann,2020-11-13,2020-11-13,integrated,Oracle,DE,0,1,1,0
,259,Merge lworld,MrSimms,2020-11-13,2020-11-13,integrated,Oracle,,0,770,41829,26564
8256391,260,8256391: [lworld] C2 compilation fails with assert(EnableValhalla) failed: should only be used for inline types,TobiHartmann,2020-11-16,2020-11-16,integrated,Oracle,DE,0,1,5,4
8256400,261,8256400: [lworld] C2 compilation fails with assert(addp->is_AddP() && addp->outcnt() > 0) failed: Don't process dead nodes,TobiHartmann,2020-11-16,2020-11-16,integrated,Oracle,DE,0,3,3,8
,263,Merge openjdk/valhalla:master,dansmithcode,2020-11-17,2020-11-18,integrated,,,1,2937,421277,62486
,264,Disable further BiasedLocking tests,MrSimms,2020-11-17,2020-11-17,integrated,Oracle,,0,1,2,1
8238369,265,8238369: [lworld] Incorrect layout of inline type in flattened array.,MrSimms,2020-11-17,2020-11-17,integrated,Oracle,,0,4,81,44
8255995,266,8255995: templateTable_x86.cpp (TemplateTable::if_acmp) not always do correct null check.,MrSimms,2020-11-17,2020-11-18,integrated,Oracle,,1,2,19,1
8253962,267,8253962: Add @ValueBased to unmodifable Collection implementation classes,RogerRiggs,2020-11-17,2020-11-19,integrated,Oracle,US,2,1,10,0
8256002,268,8256002: Cleanup of Wrapper changes,RogerRiggs,2020-11-17,2020-11-18,integrated,Oracle,US,1,8,17,78
8256481,269,8256481: [lworld] C2 fails to eliminate GC barriers when replacing inline type buffer allocation,TobiHartmann,2020-11-18,2020-11-18,integrated,Oracle,DE,0,2,32,30
8256663,270,8256663: [test] Deprecated use of new Double in jshell ImportTest,RogerRiggs,2020-11-19,2020-11-19,integrated,Oracle,US,0,2,3,3
,272,Merge jdk,MrSimms,2020-11-20,2020-11-20,integrated,Oracle,,0,464,14929,7806
,273,Merge lworld,MrSimms,2020-11-20,2020-11-20,integrated,Oracle,,0,484,15220,7908
8252182,274,8252182: [JEP 390] Diagnose synchronization on @ValueBased classes,lfoltan,2020-11-20,2020-11-24,integrated,,,4,33,126,93
,275,Merge valhalla:master,dansmithcode,2020-11-21,2020-11-21,integrated,,,0,464,15486,7806
8256929,276,8256929: [lworld] Fails to compile with --with-debug-level=optimized,MrSimms,2020-11-24,2020-11-24,integrated,Oracle,,0,1,2,0
8255856,277,8255856: Generate RestrictedField attributes from annotations,sadayapalam,2020-11-24,2020-11-24,integrated,Oracle,,0,4,157,1
8257028,278,8257028: [type-restrictions] Assorted issues with generation of RestrictedField attributes from annotations,sadayapalam,2020-11-25,2020-11-25,integrated,Oracle,,0,6,150,52
8231500,279,8231500: [lworld] Merge the experimental bytecode API,MrSimms,2020-11-25,2020-12-02,integrated,Oracle,,7,65,391,9054
8257154,280,8257154: [lworld] AndLNode::Identity optimization does not handle top input,TobiHartmann,2020-11-26,2020-11-26,integrated,Oracle,DE,0,1,2,2
8251966,281,8251966: [lworld] TestArrays.java fails with -XX:+ExpandSubTypeCheckAtParseTime,TobiHartmann,2020-11-26,2020-11-26,integrated,Oracle,DE,0,6,68,41
8257166,282,8257166: [lworld] CCP fails to optimize FlatArrayCheckNode,TobiHartmann,2020-11-27,2020-11-27,integrated,Oracle,DE,0,1,5,3
8257446,283,8257446: [lworld] VM flag PrintInlineLayout doesn't work anymore,fparain,2020-11-30,2020-11-30,integrated,Oracle,,0,1,1,1
,284,[lworld] Missed disabling testcase that does not pack well with  -XX:ForceNonTearable,MrSimms,2020-12-01,2020-12-01,integrated,Oracle,,0,1,7,7
8257422,285,8257422: [lworld] Problems with scalarized inline type return and incremental inlining,TobiHartmann,2020-12-02,2020-12-02,integrated,Oracle,DE,0,5,93,31
,286,Merge jdk,MrSimms,2020-12-02,2020-12-02,integrated,Oracle,,0,1016,134395,60296
,287,Merge lworld,MrSimms,2020-12-02,2020-12-02,integrated,Oracle,,0,1022,134480,60350
8257600,288,8257600: [type-restrictions] Implement RestrictedField in C1,fparain,2020-12-02,2020-12-03,integrated,Oracle,,1,17,483,34
,289,Remove deprecated options from tests,MrSimms,2020-12-02,2020-12-02,integrated,Oracle,,0,2,5,8
,290,Merge jdk,MrSimms,2020-12-03,2020-12-03,integrated,Oracle,,0,601,21224,10905
8257657,291,8257657: [lworld] TestLWorld and TestNullableInlineTypes fail during IR verification,TobiHartmann,2020-12-03,2020-12-03,integrated,Oracle,DE,0,2,5,5
8257674,292,8257674: [lworld] C1's substitutability check does not respect UseCompressedClassPointers,TobiHartmann,2020-12-03,2020-12-03,integrated,Oracle,DE,0,2,1,3
8257773,293,8257773: [lworld] fix compiler replay for new profile data,rwestrel,2020-12-04,2020-12-07,integrated,Red Hat,FR,3,1,13,0
8257776,294,8257776: [valhalla:jep390] Add disclaimer about future changes to value-based classes,dansmithcode,2020-12-04,2020-12-04,integrated,,,0,45,81,48
,295,Merge valhalla:master,dansmithcode,2020-12-05,2020-12-05,integrated,,,0,1480,155227,71189
8256330,296,8256330: [lworld] Dead inline type nodes are not reclaimed assertions,TobiHartmann,2020-12-07,2020-12-07,integrated,Oracle,DE,0,4,6,4
8257832,297,8257832: [lworld] C2 compilation fails with assert(_base == AryPtr) failed: Not an array pointer,TobiHartmann,2020-12-08,2020-12-08,integrated,Oracle,DE,0,3,80,28
8257579,298,8257579: [lworld] C2 compilation fails because ret_addr_offset() is not within emitted code,TobiHartmann,2020-12-08,2020-12-08,integrated,Oracle,DE,0,2,5,2
8257965,299,8257965: [lworld] C2 compilation fails with assert(unc->peek_monitor_obj() == obj) failed: wrong monitor,TobiHartmann,2020-12-09,2020-12-10,integrated,Oracle,DE,1,7,159,58
8258026,300,8258026: [lworld] Endless deoptimization at defaultvalue due to unresolved klass,TobiHartmann,2020-12-10,2020-12-10,integrated,Oracle,DE,0,2,2,10
8228634,301,8228634: [lworld] ciField::will_link() returns incorrect result for the withfield bytecode,TobiHartmann,2020-12-11,2020-12-14,integrated,Oracle,DE,3,15,94,161
8252024,302,8252024: [lworld] Lock ordering issue when printing nmethod labels,TobiHartmann,2020-12-14,2020-12-14,integrated,Oracle,DE,0,13,108,152
8258412,303,8258412: [lworld] TestArrays::test73 fails due to unexpected result,TobiHartmann,2020-12-15,2020-12-16,integrated,Oracle,DE,1,6,50,40
8258480,304,8258480: [lworld] Adapter creation asserts with -XX:+VerifyAdapterSharing,TobiHartmann,2020-12-16,2020-12-16,integrated,Oracle,DE,0,3,29,37
8259230,305,8259230: [lworld] Several crashes with C2 stress options,TobiHartmann,2021-01-07,2021-01-07,integrated,Oracle,DE,0,9,37,26
8259556,306,8259556: [lworld] Various C2 crashes with -XX:-ScalarizeInlineTypes,TobiHartmann,2021-01-12,2021-01-12,integrated,Oracle,DE,0,9,13,11
8259804,307,8259804: Field.setAccessible should not allow changing fields of inline classes,RogerRiggs,2021-01-14,2021-01-15,integrated,Oracle,US,1,2,15,16
8257846,308,8257846: [lworld] Separate compilation failure of generic inline class,sadayapalam,2021-01-18,2021-01-18,integrated,Oracle,,0,3,82,0
8260034,309,"8260034: [lworld] C1 compilation fails with assert ""should not be optimized out""",TobiHartmann,2021-01-21,2021-01-21,integrated,Oracle,DE,0,3,110,28
8260225,310,8260225: [lworld] C1's delayed load indexed optimization sets incorrect type,TobiHartmann,2021-01-21,2021-01-22,integrated,Oracle,DE,1,3,18,4
8260283,311,"8260283: [lworld] C1's EliminateFieldAccess optimization fails with ""wrong types""",TobiHartmann,2021-01-22,2021-01-25,integrated,Oracle,DE,3,3,31,25
,312,Remove unused field from Method,fparain,2021-01-25,2021-01-26,integrated,Oracle,,1,1,0,3
8260375,313,8260375: [lworld] ValueTearing fails with -XX:FlatArrayElementMaxSize=0 -XX:InlineFieldMaxFlatSize=0,fparain,2021-01-26,2021-01-26,integrated,Oracle,,0,7,22,20
,314,[lworld] Field::get should return default value instead of null on non-flattened inline field,mlchung,2021-01-26,2021-01-26,integrated,Oracle,US,0,5,166,7
,315,[lworld] code cleanup reverting some old leftover change,mlchung,2021-01-26,2021-01-26,integrated,Oracle,US,0,6,10,15
,316,Merge jdk,MrSimms,2021-01-28,2021-02-03,integrated,Oracle,,6,3126,81114,49815
8260363,317,8260363: [lworld] C2 compilation fails with assert(n->Opcode() != Op_Phi) failed: cannot match,rwestrel,2021-01-28,2021-02-03,integrated,Red Hat,FR,6,5,111,13
8260606,318,8260606: Update Valhalla core-libs naming for methods related to primitive classes,RogerRiggs,2021-02-02,2021-02-05,integrated,Oracle,US,3,28,195,209
,319,Merge jdk,MrSimms,2021-02-04,2021-02-04,integrated,Oracle,,0,1130,30859,27920
8261019,320,"8261019: [lworld] valhalla/valuetypes/QTypeDescriptorTest.java ""Illegal class name ""QLine;"" in class file $Proxy5""",y1yang0,2021-02-04,2021-02-05,integrated,Alibaba,CN,1,1,2,2
8261021,321,"8261021: [lworld] valhalla/valuetypes/LambdaConversion.java fails Illegal class name ""QLambdaConversion$Pointer;""",y1yang0,2021-02-05,2021-02-08,integrated,Alibaba,CN,3,1,2,2
8261037,322,8261037: [lworld] Assert during C2 compilation due to inconsistent JVMState at safepoint,TobiHartmann,2021-02-05,2021-02-05,integrated,Oracle,DE,0,3,32,5
8261226,323,8261226: [lworld] Array access profiling should be disabled at compilation level 1 and 2,TobiHartmann,2021-02-05,2021-02-05,integrated,Oracle,DE,0,2,7,1
8261264,324,8261264: [lworld] runtime/valhalla/inlinetypes tests fail to compile,hseigel,2021-02-05,2021-02-05,integrated,Oracle,CA,0,2,4,4
8260870,325,8260870: [type-restrictions] Generate RestrictedMethod attributes,sadayapalam,2021-02-08,2021-02-08,integrated,Oracle,,0,14,504,2
,326,Merge lworld,MrSimms,2021-02-08,2021-02-08,integrated,Oracle,,0,4309,133365,96893
8241894,327,8241894: [lworld] crash in ZGC running InlineOops.java#id3,MrSimms,2021-02-09,2021-02-09,integrated,Oracle,,0,2,26,31
8261393,328,8261393: [lworld] Adopt `primitive' as the modifier in declaration of identity free classes in lieu of `inline`,sadayapalam,2021-02-09,2021-02-09,integrated,Oracle,,0,274,602,603
8261439,329,"8261439: [lworld] update use of ""inline class"" to ""primitive class"" in java/lang/invoke and com/sun/jdi/ tests",MrSimms,2021-02-09,2021-02-09,integrated,Oracle,,0,6,56,56
,330,Merge jdk,MrSimms,2021-02-11,2021-02-11,integrated,Oracle,,0,678,15918,7616
8261631,331,8261631: [lworld] Fatal error in C1 compiled code due to unexpected klass,TobiHartmann,2021-02-12,2021-02-12,integrated,Oracle,DE,0,3,11,1
8261633,332,8261633: [lworld] TestLWorld::test10 fails IR verification,TobiHartmann,2021-02-12,2021-02-12,integrated,Oracle,DE,0,1,1,0
8261156,333,8261156: [lworld] Re-enable C1 testing after mainline issues are fixed,TobiHartmann,2021-02-12,2021-02-12,integrated,Oracle,DE,0,2,5,10
8261721,334,8261721: [lworld] Javac messages still refer to inline types,sadayapalam,2021-02-15,2021-02-15,integrated,Oracle,,0,27,125,125
8261647,335,8261647: [lworld] Missing default initialization of non-flattened field of empty inline type,TobiHartmann,2021-02-15,2021-02-15,integrated,Oracle,DE,0,4,37,41
8261751,336,8261751: [lworld] Fix lingering references to inline/value types ,sadayapalam,2021-02-15,2021-02-15,integrated,Oracle,,0,36,158,158
8255045,337,8255045: [lworld] LoadNode::Value() use of markWord::prototype() may strip type bits,TobiHartmann,2021-02-16,2021-02-16,integrated,Oracle,DE,0,6,100,4
8261830,338,8261830: [lworld] [test] ArchiveRelocationTest compilation failure,RogerRiggs,2021-02-16,2021-02-16,integrated,Oracle,US,0,2,7,10
,339,Merge jdk,MrSimms,2021-02-18,2021-02-18,integrated,Oracle,,0,374,6571,4584
,340,Merge lworld,MrSimms,2021-02-18,2021-02-18,integrated,Oracle,,0,1317,23553,13176
8261956,341,8261956: [type-restrictions] Support RestrictedMethod in the interpreter,fparain,2021-02-18,2021-02-22,integrated,Oracle,,4,14,489,35
8261874,342,8261874: [lworld] Non-flattened array blocks scalarization of inline type,TobiHartmann,2021-02-18,2021-02-19,integrated,Oracle,DE,1,7,151,49
