bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
,1,Initial code reflection prototype,PaulSandoz,2024-01-16,2024-01-16,integrated,Oracle,,0,
,2,throw instead returning when erasing checked to unchecked exception,SirYwell,2024-01-17,2024-01-18,integrated,,,1,PaulSandoz
,4,Update readme,PaulSandoz,2024-01-17,2024-01-17,integrated,Oracle,,0,
,5,Support array type constants in code model,SirYwell,2024-01-19,2024-01-22,integrated,,,3,"mcimadamore,PaulSandoz"
,7,Clean up some examples,PaulSandoz,2024-01-24,2024-01-25,integrated,Oracle,,1,
,8,Make sure method parameters keep their slots when lowering,SirYwell,2024-01-26,2024-01-29,integrated,,,3,PaulSandoz
,10,Test break statements within try statements,PaulSandoz,2024-01-30,2024-01-31,integrated,Oracle,,1,
,11,Simple model testing when lowering,PaulSandoz,2024-01-30,2024-01-31,integrated,Oracle,,1,
,12,Exception regions fix,asotona,2024-01-31,2024-02-02,integrated,Oracle,CZ,2,PaulSandoz
,13,Hide implementation computing global names,PaulSandoz,2024-01-31,2024-02-07,integrated,Oracle,,7,
,14,Correct computation of block indexes,PaulSandoz,2024-02-01,2024-02-02,integrated,Oracle,,1,asotona
,15,More block checks,PaulSandoz,2024-02-02,2024-02-03,integrated,Oracle,,1,
,16,Remove bytecode dialect,asotona,2024-02-06,2024-02-12,integrated,Oracle,CZ,6,
,17,PoC of Triton programming in Java,PaulSandoz,2024-02-06,2024-02-07,integrated,Oracle,,1,
,18,Extensible types in the code model,PaulSandoz,2024-02-12,2024-02-12,integrated,Oracle,,0,
,19,Review FieldLoadOp,mabbay,2024-02-12,2024-02-14,integrated,Oracle,,2,PaulSandoz
,20,Update linq example.,PaulSandoz,2024-02-12,2024-02-13,integrated,Oracle,,1,
,21,Add and/or/xor operations to code model,SirYwell,2024-02-13,2024-02-14,integrated,,,1,PaulSandoz
,22,Replace use of MethodTypeDesc with FunctionType,PaulSandoz,2024-02-14,2024-02-14,integrated,Oracle,,0,
,23,Structured type definition,PaulSandoz,2024-02-15,2024-02-15,integrated,Oracle,,0,mcimadamore
,24,Testing BytecodeLift and BytecodeGenerator roundtrip stability,asotona,2024-02-15,2024-02-15,integrated,Oracle,CZ,0,PaulSandoz
,25,Test remove final vars,mabbay,2024-02-15,2024-03-20,integrated,Oracle,,34,PaulSandoz
,26,Invokable block parameters,PaulSandoz,2024-02-15,2024-02-16,integrated,Oracle,,1,
,27,Stream code elements,PaulSandoz,2024-02-16,2024-02-17,integrated,Oracle,,1,
,28,Fix compilation issue with CodeElement.elements,PaulSandoz,2024-02-23,2024-02-23,integrated,Oracle,,0,
,29,Separate TypeElement from Type.,PaulSandoz,2024-02-26,2024-02-26,integrated,Oracle,,0,
,30,Model String Template,mabbay,2024-02-26,2024-03-11,integrated,Oracle,,14,"PaulSandoz,mcimadamore"
,31,Remove MethodTypeDesc,PaulSandoz,2024-02-29,2024-03-01,integrated,Oracle,,1,mcimadamore
,32,Assert code modeling,igraves,2024-03-01,2024-03-02,integrated,Oracle,,1,PaulSandoz
,33,Descriptor to reference,PaulSandoz,2024-03-04,2024-03-05,integrated,Oracle,,1,mcimadamore
,34,Code model from method reference,PaulSandoz,2024-03-05,2024-03-06,integrated,Oracle,,1,mcimadamore
,35,Obtain parent code element from code element,PaulSandoz,2024-03-06,2024-03-07,integrated,Oracle,,1,
,36,Assertion Interpreter Implementation,igraves,2024-03-08,2024-03-14,integrated,Oracle,,6,PaulSandoz
,37,A transformer of code models to models that build them.,PaulSandoz,2024-03-11,2024-03-14,integrated,Oracle,,3,
,38,Example use of code reflection in translating Java to SPIR-V,steveatgh,2024-03-12,2024-03-14,integrated,,,2,PaulSandoz
,39,Lower StringTemplateOp,mabbay,2024-03-13,2024-03-20,integrated,Oracle,,7,PaulSandoz
,40,More systematic binary op tests,SirYwell,2024-03-16,2024-04-08,integrated,,,23,PaulSandoz
,41,Fix unbox invocation,PaulSandoz,2024-03-18,2024-03-18,integrated,Oracle,,0,
,42,Generate bytecode from an invokable op.,PaulSandoz,2024-03-18,2024-03-19,integrated,Oracle,,1,
,43,Uncomment a String Template Test,mabbay,2024-03-20,2024-03-25,integrated,Oracle,,5,PaulSandoz
,44,"BytecodeGenerator, BytecodeLift and TestBytecode improvements",asotona,2024-03-22,2024-03-28,integrated,Oracle,CZ,6,PaulSandoz
,45,Lower SwitchExpressionOp,mabbay,2024-04-03,2024-06-03,integrated,Oracle,,61,PaulSandoz
,46,Refactor JavaType,mcimadamore,2024-04-08,2024-04-09,integrated,Oracle,GB,1,PaulSandoz
,48,BytecodeGenerator support of lambdas,asotona,2024-04-09,2024-04-15,integrated,Oracle,CZ,6,PaulSandoz
,49,Implement shift ops,SirYwell,2024-04-10,2024-04-15,integrated,,,5,PaulSandoz
,50,Erase receiver type before calling Gen::binaryQualifier,mcimadamore,2024-04-12,2024-04-15,integrated,Oracle,GB,3,PaulSandoz
,51,Add support for more types,mcimadamore,2024-04-15,2024-04-26,integrated,Oracle,GB,11,PaulSandoz
,52,InnerClassLambdaMetafactory fix of hidden classes handling,asotona,2024-04-17,2024-04-18,integrated,Oracle,CZ,1,PaulSandoz
,53,Issues with captures in quotable lambdas,mcimadamore,2024-04-17,2024-04-17,integrated,Oracle,GB,0,PaulSandoz
8324789,54,8324789: Add line number information to code models,PaulSandoz,2024-04-17,2024-04-25,integrated,Oracle,,8,mcimadamore
,55,Missing conversion for some unary operators,mcimadamore,2024-04-18,2024-04-18,integrated,Oracle,GB,0,PaulSandoz
,57,Refine support for captured values.,PaulSandoz,2024-04-18,2024-04-22,integrated,Oracle,,4,
,58,BytecodeGenerator cleanup and and types handling fixes,asotona,2024-04-19,2024-04-22,integrated,Oracle,CZ,3,PaulSandoz
,59,Temporarily disable TestSmallCorpus tests,PaulSandoz,2024-04-22,2024-04-22,integrated,Oracle,,0,asotona
,60,Determine if lambda operation originates from a method reference,PaulSandoz,2024-04-22,2024-04-23,integrated,Oracle,,1,mcimadamore
,61,Preserve order of captured value,PaulSandoz,2024-04-23,2024-04-24,integrated,Oracle,,1,
,62,Externalizable operations,PaulSandoz,2024-04-25,2024-05-01,integrated,Oracle,,6,mcimadamore
,63,Fix test failure after PR/51,mcimadamore,2024-04-26,2024-04-26,integrated,Oracle,GB,0,PaulSandoz
,64,Enable pattern matching for JavaType hierarchy,mcimadamore,2024-04-26,2024-04-29,integrated,Oracle,GB,3,PaulSandoz
,65,Make jdk.compiler build depend on code model API in java.base,mcimadamore,2024-04-29,2024-04-29,integrated,Oracle,GB,0,PaulSandoz
,66,Add common supertype for type-variable owners,mcimadamore,2024-04-29,2024-04-29,integrated,Oracle,GB,0,PaulSandoz
,67,Clean up support for boxing,mcimadamore,2024-04-30,2024-04-30,integrated,Oracle,GB,0,PaulSandoz
,68,Merge master,PaulSandoz,2024-04-30,2024-05-01,integrated,Oracle,,1,
,69,Fix test,PaulSandoz,2024-05-01,2024-05-01,integrated,Oracle,,0,
,71,Cleanup JavaType factories,mcimadamore,2024-05-02,2024-05-03,integrated,Oracle,GB,1,PaulSandoz
,72,Refactor TypeDefinition to ExternalizedTypeElement,PaulSandoz,2024-05-02,2024-05-03,integrated,Oracle,,1,mcimadamore
,73,"CoreOps to CoreOp, ExtendedOps to ExtendedOp",PaulSandoz,2024-05-02,2024-05-03,integrated,Oracle,,1,mcimadamore
,74,Fix test,PaulSandoz,2024-05-03,2024-05-03,integrated,Oracle,,0,
,75,Lowering transformer,PaulSandoz,2024-05-03,2024-05-07,integrated,Oracle,,4,
,76,Sealed interfaces marking operations that model a Java language construct,PaulSandoz,2024-05-10,2024-05-17,integrated,Oracle,,7,mcimadamore
,77,Implement bitwise/shift assignment operations,SirYwell,2024-05-15,2024-05-16,integrated,,,1,PaulSandoz
,78,Fix triton example.,PaulSandoz,2024-05-15,2024-05-15,integrated,Oracle,,0,
,79,Enhance OpWriter,PaulSandoz,2024-05-16,2024-05-17,integrated,Oracle,,1,
,80,BytecodeLift implementation progress + SlotOp,asotona,2024-05-20,2024-05-24,integrated,Oracle,CZ,4,PaulSandoz
,81,Test for creating a module of functions from invocations,PaulSandoz,2024-05-21,2024-05-28,integrated,Oracle,,7,
,82,HAT needs public access to TranslateToSpirvModel,grfrost,2024-05-22,2024-05-22,integrated,Oracle,,0,
,83,Hat initial implementation and build infrastructure,grfrost,2024-05-22,2024-05-22,integrated,Oracle,,0,
,84,Added Clion CMakefile to backends reformated cpp/h files,grfrost,2024-05-23,2024-05-23,integrated,Oracle,,0,
,85,Add CUDA Clion artifacts and cleanup cuda backend,grfrost,2024-05-23,2024-05-23,integrated,Oracle,,0,
,86,Fixed Race Condition in PTX nvcc compiler. Also atomicInc->atomicAdd,grfrost,2024-05-23,2024-05-23,integrated,Oracle,,0,
,87,fix opencl buffer created by last cuda fix..,grfrost,2024-05-23,2024-05-23,integrated,Oracle,,0,
,88,add cmake opencl stanza for non Apple machines,grfrost,2024-05-24,2024-05-24,integrated,Oracle,,0,
,89,Ubuntu opencl cmake fix for opencl shared libs and execs,grfrost,2024-05-24,2024-05-24,integrated,Oracle,,0,
,90,Clion CMakeLists.txt updates for ubuntu opencl,grfrost,2024-05-24,2024-05-24,integrated,Oracle,,0,
,91,OpWriter block naming align with block indexes,asotona,2024-05-24,2024-05-27,integrated,Oracle,CZ,3,PaulSandoz
,92,Hat opencl cuda mergees,grfrost,2024-05-24,2024-05-24,integrated,Oracle,,0,
,93,Hat find cuda ill access,grfrost,2024-05-25,2024-05-25,integrated,Oracle,,0,
,94,Hat sync with cuda changes,grfrost,2024-05-25,2024-05-25,integrated,Oracle,,0,
,95,Hat sync with cuda changes,grfrost,2024-05-25,2024-05-25,integrated,Oracle,,0,
,96,added some examples to migrate to hat,grfrost,2024-05-26,2024-05-26,integrated,Oracle,,0,
,97,Clearly mark which AST nodes are unsupported in ReflectMethods,mcimadamore,2024-05-27,2024-05-28,integrated,Oracle,GB,1,PaulSandoz
,98,initial work dumping schema from native,grfrost,2024-05-27,2024-05-27,integrated,Oracle,,0,
,99,create cuda version of new squares demo,grfrost,2024-05-27,2024-05-27,integrated,Oracle,,0,
,100,At least one element in 'flexible array members' for some OpenCL comp…,grfrost,2024-05-28,2024-05-28,integrated,Oracle,,0,
,101,Updated code for dumping schema (debugging cuda violajones),grfrost,2024-05-29,2024-05-29,integrated,Oracle,,0,
,102,added 16 byte alignment of buffers and tail markers to help detect ar…,grfrost,2024-05-29,2024-05-29,integrated,Oracle,,0,
,103,Found CUDA issue.  This is the fix part1,grfrost,2024-05-29,2024-05-29,integrated,Oracle,,0,
,104,Fixed up ptx backend (native) so that PTX work can begin,grfrost,2024-05-30,2024-05-30,integrated,Oracle,,0,
,105,cuda fixes for violajones,grfrost,2024-05-30,2024-05-30,integrated,Oracle,,0,
,106,fix std::string to char * for kernel names,grfrost,2024-05-30,2024-05-30,integrated,Oracle,,0,
,107,Add support for enclosing class types,mcimadamore,2024-05-30,2024-05-31,integrated,Oracle,GB,1,PaulSandoz
,108,Converting healing brush to use HAT also offered a headless variant f…,grfrost,2024-05-30,2024-05-30,integrated,Oracle,,0,
,109,Bytecode round 6 - lifting lambdas,asotona,2024-05-31,2024-06-01,integrated,Oracle,CZ,1,PaulSandoz
,110,Improve JavaType::toString,mcimadamore,2024-05-31,2024-06-05,integrated,Oracle,GB,5,PaulSandoz
,111,Add support for local classes,mcimadamore,2024-06-04,2024-06-05,integrated,Oracle,GB,1,PaulSandoz
,112,Null check only when selector expression of switch expression is of reference type,mabbay,2024-06-04,2024-06-05,integrated,Oracle,,1,PaulSandoz
,113,Updates to healing brush demo conversion to hat - ongoing,grfrost,2024-06-05,2024-06-05,integrated,Oracle,,0,
,114,attempt to mavenize hat starting with opencl targets - ongoing,grfrost,2024-06-05,2024-06-05,integrated,Oracle,,0,
,115,cmake tidyup and access with maven build,grfrost,2024-06-05,2024-06-05,integrated,Oracle,,0,
,116,Fix cuda cmake errors,grfrost,2024-06-06,2024-06-06,integrated,Oracle,,0,
,117,Use more generic location for nvcc,grfrost,2024-06-06,2024-06-06,integrated,Oracle,,0,
,118,Found the violajones off by one error,grfrost,2024-06-06,2024-06-06,integrated,Oracle,,0,
,119,Mavenize the repo. Mostly file moves to maven layout form,grfrost,2024-06-07,2024-06-07,integrated,Oracle,,0,
,120,Mavenized backend building,grfrost,2024-06-09,2024-06-09,integrated,Oracle,,0,
,121,Fixed up schema parsing from the backend.  Mostly for debug,grfrost,2024-06-10,2024-06-10,integrated,Oracle,,0,
,122,Introduced cuda error with last push.  This fixes it,grfrost,2024-06-10,2024-06-10,integrated,Oracle,,0,
,123,Allow schema decoding from native code,grfrost,2024-06-11,2024-06-11,integrated,Oracle,,0,
,124,Experiments with HatPtrOp,grfrost,2024-06-11,2024-06-11,integrated,Oracle,,0,
,125,Experiments with HatPtrOp,grfrost,2024-06-11,2024-06-11,integrated,Oracle,,0,
,126,Discovered some properties are inherited in maven,grfrost,2024-06-11,2024-06-11,integrated,Oracle,,0,
,127,Example code for article,PaulSandoz,2024-06-11,2024-06-11,integrated,Oracle,,0,
,128,Switch to using maven as primary build,grfrost,2024-06-12,2024-06-12,integrated,Oracle,,0,
,129,updates README.md to include fix for backend cmake,grfrost,2024-06-12,2024-06-12,integrated,Oracle,,0,
,130,Allow FuncOpWrapper to wrap SSA lowered funcOps,grfrost,2024-06-13,2024-06-13,integrated,Oracle,,0,
,131,Remove need for manual initial creation of backends/cmake-debug-build,grfrost,2024-06-13,2024-06-13,integrated,Oracle,,0,
,132,Documenting SPIRV dependencies,grfrost,2024-06-13,2024-06-13,integrated,Oracle,,0,
,133,Add relative paths to spirv iml fileso we can build with intellij,grfrost,2024-06-13,2024-06-13,integrated,Oracle,,0,
,134,SPIRV backend needs extra dependencies make it optional,grfrost,2024-06-13,2024-06-13,integrated,Oracle,,0,
,135,Committing a Concatenation transformation to StringBuilder,igraves,2024-06-13,2024-06-14,integrated,Oracle,,1,PaulSandoz
,136,Adding intellij test infrastructure and seeding with code from exampl…,grfrost,2024-06-14,2024-06-14,integrated,Oracle,,0,
,137,Allow static access to layouts of iface mapped segments,grfrost,2024-06-14,2024-06-14,integrated,Oracle,,0,
,138,Decouple iface segment mapper allocation from Acclerator,grfrost,2024-06-14,2024-06-14,integrated,Oracle,,0,
,139,ComputeContext can now implement BufferAllocator,grfrost,2024-06-14,2024-06-14,integrated,Oracle,,0,
,140,Cloned CUDA backend native code to PTX backend,grfrost,2024-06-14,2024-06-14,integrated,Oracle,,0,
,141,Some HAT cleanups,PaulSandoz,2024-06-14,2024-06-15,integrated,Oracle,,1,
,142,Removed heal and view examples - will return when working,grfrost,2024-06-15,2024-06-15,integrated,Oracle,,0,
,143,Switching to maven build,grfrost,2024-06-15,2024-06-15,integrated,Oracle,,0,
,144,Fixup babylon location property and remove spirv backend from default,grfrost,2024-06-15,2024-06-15,integrated,Oracle,,0,
,145,Hat ptr op and type experiments,grfrost,2024-06-16,2024-06-16,integrated,Oracle,,0,
,146,More HatOp.Ptr experiments,grfrost,2024-06-17,2024-06-17,integrated,Oracle,,0,
,147,Experimenting using Schema to hide layouts and interface with ptrs,grfrost,2024-06-17,2024-06-17,integrated,Oracle,,0,
,148,"Computes the VarOp's result type from its operand type, if not overridden",PaulSandoz,2024-06-17,2024-06-18,integrated,Oracle,,1,
,149,Concat Transform Optimizations,igraves,2024-06-18,2024-06-28,integrated,Oracle,,10,PaulSandoz
,150,Report no attribute present when extracting attribute value from externalized op,PaulSandoz,2024-06-18,2024-06-20,integrated,Oracle,,2,
,151,Experiments - considering replacing Layout with Schema,grfrost,2024-06-20,2024-06-20,integrated,Oracle,,0,
,152,HAT more experiments replacing layout with schema,grfrost,2024-06-22,2024-06-22,integrated,Oracle,,0,
,153,"Schema builder seems to recreate simple layouts, close with Cascade",grfrost,2024-06-23,2024-06-23,integrated,Oracle,,0,
,154,Hat move schema into hat,grfrost,2024-06-24,2024-06-24,integrated,Oracle,,0,
,155,Apologies - I checked in broken Result and Scale tables,grfrost,2024-06-24,2024-06-24,integrated,Oracle,,0,
,156,Merge master,PaulSandoz,2024-06-24,2024-06-24,integrated|clean,Oracle,,0,
,157,Fix JavaDoc typos,PaulSandoz,2024-06-24,2024-06-24,integrated,Oracle,,0,
,158,Allow us to bind arbitary data to iface mapping.,grfrost,2024-06-25,2024-06-25,integrated,Oracle,,0,
,159,Bump version check in sanity.java to 24,grfrost,2024-06-25,2024-06-25,integrated,Oracle,,0,
,160,Hat doc markdown cleanup and ptr schema experiments,grfrost,2024-06-27,2024-06-27,integrated,Oracle,,0,
,161,Conversion of java.lang.invoke to Class-File API,asotona,2024-06-27,2024-06-28,integrated,Oracle,CZ,1,PaulSandoz
,162,Conflicting code reflection fields for method overrides,asotona,2024-06-28,2024-06-28,integrated,Oracle,CZ,0,"PaulSandoz,mcimadamore"
,163,Simplify creation of BoundSchema from Schema,grfrost,2024-06-28,2024-06-28,integrated,Oracle,,0,
,164,Allow mandel example to run without UI,grfrost,2024-06-29,2024-06-29,integrated,Oracle,,0,
,165,Bytecode round 7,asotona,2024-07-01,2024-07-02,integrated,Oracle,CZ,1,PaulSandoz
,166,Simplifying InvokePtr example,grfrost,2024-07-01,2024-07-01,integrated,Oracle,,0,
,167,Another step towards lowering Ptrs through SSA,grfrost,2024-07-02,2024-07-02,integrated,Oracle,,0,
,168,Rationalised HatPtr and Types.  Moved from experiments to hat,grfrost,2024-07-03,2024-07-03,integrated,Oracle,,0,
,169,Test Switch Expression lowering when case is constant,mabbay,2024-07-04,2024-07-29,integrated,Oracle,,25,mcimadamore
,170,Hat move schema to ifacemapper and switch ViolaJones  buffers to used schema,grfrost,2024-07-04,2024-07-04,integrated,Oracle,,0,
,171,All examples now using schema,grfrost,2024-07-04,2024-07-04,integrated,Oracle,,0,
,172,Reuse some iface mapper types in Schema and remove unused methods,grfrost,2024-07-05,2024-07-05,integrated,Oracle,,0,
,173,ArgBuffer now using schema,grfrost,2024-07-05,2024-07-05,integrated,Oracle,,0,
,174,KernelContext now using schema,grfrost,2024-07-05,2024-07-05,integrated,Oracle,,0,
,175,Bytecode round 8,asotona,2024-07-09,2024-07-19,integrated,Oracle,CZ,10,PaulSandoz
,176,Binding Schame to iface mappinsg an switched C99 codegen to use Schema for Typedefs,grfrost,2024-07-11,2024-07-11,integrated,Oracle,,0,
,177,Moved BoundSchema to its own interface,grfrost,2024-07-11,2024-07-11,integrated,Oracle,,0,
,178,Hat schema cleanup,grfrost,2024-07-12,2024-07-12,integrated,Oracle,,0,
,179,Accidently checked in my local pom.xml,grfrost,2024-07-12,2024-07-12,integrated,Oracle,,0,
,180,Migrating HatPtr to use schema,grfrost,2024-07-13,2024-07-13,integrated,Oracle,,0,
,181,Fix modeling if statements,PaulSandoz,2024-07-15,2024-07-15,integrated,Oracle,,0,
,182,Hat fix c99 handling of byte,grfrost,2024-07-16,2024-07-16,integrated,Oracle,,0,
,183,We previously disalowed all field accesses. Static final primitives are safe,grfrost,2024-07-17,2024-07-17,integrated,Oracle,,0,
,184,"Implementing Healing brush demo, highlighted some missing unary(and binary<<,>> operators)",grfrost,2024-07-17,2024-07-17,integrated,Oracle,,0,
,185,Correct bytecode gen for lambda capture,PaulSandoz,2024-07-17,2024-07-17,integrated,Oracle,,0,
,186,SSA transform with capturing lambdas,PaulSandoz,2024-07-17,2024-07-17,integrated,Oracle,,0,
,187,Immediate dominator map should be unmodifiable,PaulSandoz,2024-07-18,2024-07-18,integrated,Oracle,,0,
,188,PTX backend implementation for HAT,rbrchen,2024-07-19,2024-07-24,integrated,,,5,
,189,"Only allow allocation via accelerator, and simplify schema binding",grfrost,2024-07-20,2024-07-20,integrated,Oracle,,0,
,190,Hat more schema optimizations,grfrost,2024-07-21,2024-07-21,integrated,Oracle,,0,
,191,Test Switch Expression lowering when case is pattern,mabbay,2024-07-22,2024-07-29,integrated,Oracle,,7,
,192,Bytecode round 9,asotona,2024-07-22,2024-08-12,integrated,Oracle,CZ,21,PaulSandoz
8337155,193,8337155: Support expressions returning boxed booleans for the condition blocks of if/do/while,mabbay,2024-07-25,2024-08-03,integrated,Oracle,,9,"PaulSandoz,mcimadamore"
8337157,194,8337157: Second operand to array.load should be an int,mabbay,2024-07-25,2024-08-03,integrated,Oracle,,9,"PaulSandoz,mcimadamore"
8337156,195,8337156: Generate code model for switch expression that throws when no label applies,mabbay,2024-07-25,2024-08-15,integrated,Oracle,,21,PaulSandoz
,196,BoundSchema was walking through the tree. Now we just walk the BoundArray fields,grfrost,2024-07-25,2024-07-25,integrated,Oracle,,0,
,197,Create a new example for BlackScholes. Reintroduce Heal and Life examples,grfrost,2024-07-25,2024-07-25,integrated,Oracle,,0,
,198,Some files had missing license headers,grfrost,2024-07-25,2024-07-25,integrated,Oracle,,0,
,199,Now longer allow cmake builds from hat root dir,grfrost,2024-07-25,2024-07-25,integrated,Oracle,,0,
,200,Improve sanity checking,grfrost,2024-07-25,2024-07-25,integrated,Oracle,,0,
,201,Hat initial attempt minimize copies,grfrost,2024-07-26,2024-07-26,integrated,Oracle,,0,
,202,Convey dirty java buffer status to native code,grfrost,2024-07-26,2024-07-26,integrated,Oracle,,0,
,203,"Simplified injection of Pre/Post calls Mutate,Access and Escape",grfrost,2024-07-28,2024-07-28,integrated,Oracle,,0,
,204,Simplified hatrun.bash. All examples now <package>.Main,grfrost,2024-07-28,2024-07-28,integrated,Oracle,,0,
,205,Pom fixes for life and heal examples,grfrost,2024-07-29,2024-07-29,integrated,Oracle,,0,
,206,Hat cleanup heal example,grfrost,2024-07-29,2024-07-29,integrated,Oracle,,0,
,207,Align code with JVMLS slides,grfrost,2024-07-30,2024-07-30,integrated,Oracle,,0,
,208,Added menu bar to heal.  To report timing,grfrost,2024-07-31,2024-07-31,integrated,Oracle,,0,
,209,Changed image to match JVMLS deck,grfrost,2024-07-31,2024-07-31,integrated,Oracle,,0,
,210,"Heal and Life Viewers were similar, now they are more so.",grfrost,2024-07-31,2024-07-31,integrated,Oracle,,0,
8337158,211,8337158: Modeling and lowering of switch statement,mabbay,2024-08-06,2024-08-20,integrated,Oracle,,14,"PaulSandoz,mcimadamore"
,212,Implementing Black Scholes HAT Example,rbrchen,2024-08-08,2024-08-09,integrated,,,1,
,213,Unary plus,PaulSandoz,2024-08-14,2024-08-14,integrated,Oracle,,0,mcimadamore
,214,Experiment: Alternative SSA construction algorithm,SirYwell,2024-08-14,2024-10-29,integrated,,,76,PaulSandoz
,215,Bytecode round 10,asotona,2024-08-14,2024-08-16,integrated,Oracle,CZ,2,PaulSandoz
,216,Bitwise complement op,PaulSandoz,2024-08-14,2024-08-15,integrated,Oracle,,1,mcimadamore
,217,Model synchronized statements,PaulSandoz,2024-08-20,2024-08-23,integrated,Oracle,,3,mcimadamore
,218,BytecodeLift directly calculating local variables + related BytecodeGenerator fixes,asotona,2024-08-23,2024-08-27,integrated,Oracle,CZ,4,PaulSandoz
,219,Bytecode round 12,asotona,2024-08-30,2024-09-05,integrated,Oracle,CZ,6,PaulSandoz
,220,Unify code that generates code model of switch statement and expression,mabbay,2024-09-04,2024-09-06,integrated,Oracle,,2,"PaulSandoz,mcimadamore"
,221,Super expressions,PaulSandoz,2024-09-05,2024-09-06,integrated,Oracle,,1,mcimadamore
,222,Unify common code of SwitchStatementOp and SwitchExpressionOp,mabbay,2024-09-06,2024-09-11,integrated,Oracle,,5,PaulSandoz
,223,Change the model of the default label of switch,mabbay,2024-09-06,2024-09-07,integrated,Oracle,,1,PaulSandoz
,224,Bytecode locals compaction,asotona,2024-09-09,2024-09-11,integrated,Oracle,CZ,2,PaulSandoz
,225,Invocation to vararg methods,PaulSandoz,2024-09-10,2024-09-18,integrated,Oracle,,8,
,226,Avoid boxing when concatenating a string with a primitive,mabbay,2024-09-10,2024-09-11,integrated,Oracle,,1,"PaulSandoz,mcimadamore"
,227,Update the model of pattern matching when pattern variable identifier is underscore,mabbay,2024-09-10,2024-09-18,integrated,Oracle,,8,PaulSandoz
,228,"Bytecode cleanup, renames and javadoc",asotona,2024-09-11,2024-09-18,integrated,Oracle,CZ,7,PaulSandoz
,229,Implementation of a HAT Spirv backend,steveatgh,2024-09-11,2024-09-18,integrated,,,7,grfrost
,230,Support match all pattern,mabbay,2024-09-12,2024-09-18,integrated,Oracle,,6,PaulSandoz
,231,Hat fixes to support chess,grfrost,2024-09-12,2024-09-12,integrated,Oracle,,0,
,232,Include boolean in primitive type conversions.,asotona,2024-09-17,2024-09-18,integrated,Oracle,CZ,1,PaulSandoz
,233,Updated babylon and hat build docs,grfrost,2024-09-17,2024-09-17,integrated,Oracle,,0,
,234,Fix failing cases in SwitchStatementTest,mabbay,2024-09-19,2024-09-19,integrated,Oracle,,0,"PaulSandoz,mcimadamore"
,235,Address var name,mabbay,2024-09-19,2024-09-25,integrated,Oracle,,6,PaulSandoz
,236,Initial prep for swapping callgraphs for Op.Module,grfrost,2024-09-19,2024-09-19,integrated,Oracle,,0,
,238,Normalize blocks transformer,PaulSandoz,2024-09-20,2024-09-25,integrated|clean,Oracle,,5,
,239,ANF Experimental Code Model,igraves,2024-09-23,2024-10-29,integrated,Oracle,,36,PaulSandoz
8337161,240,8337161: Support record pattern for generic records,mabbay,2024-09-24,2024-10-03,integrated,Oracle,,9,"PaulSandoz,mcimadamore"
,241,Integrate Java Triton example with Intel Triton Backend,hanklo6,2024-09-25,2024-12-12,integrated,,,78,PaulSandoz
,242,BytecodeLift with NormalizerBlockTransformer + fix + ExceptionTableCompactor,asotona,2024-09-27,2024-09-30,integrated,Oracle,CZ,3,PaulSandoz
,243,Fix method resolution on invoke op wrapper,PaulSandoz,2024-09-27,2024-09-27,integrated,Oracle,,0,
,244,"Working on spirv integration, need to exclude from intellij imls temp…",grfrost,2024-09-28,2024-09-28,integrated,Oracle,,0,
,245,add a pure java (no maven) build option,grfrost,2024-09-28,2024-09-28,integrated,Oracle,,0,
8337162,246,8337162: Support primitives in patterns,mabbay,2024-10-02,2024-10-22,integrated,Oracle,,20,PaulSandoz
,248,Merge master,mcimadamore,2024-10-02,2024-10-02,integrated,Oracle,GB,0,
,249,Simplify code generation for quotable lambdas not to require duplicate capture argument lists,mcimadamore,2024-10-04,2024-10-07,integrated,Oracle,GB,3,PaulSandoz
,250,Captured constants in variables,PaulSandoz,2024-10-07,2024-10-07,integrated,Oracle,,0,mcimadamore
,251,Cleanup cmake handoff from maven and from bldr,grfrost,2024-10-08,2024-10-08,integrated,Oracle,,0,
,252,Ensure exception region exits are generated,PaulSandoz,2024-10-09,2024-10-10,integrated,Oracle,,1,"asotona,mcimadamore"
,253,Bldr provides access to jextract,grfrost,2024-10-14,2024-10-14,integrated,Oracle,,0,
,254,HIP HAT backend,iotamudelta,2024-10-14,2024-11-27,integrated,,,44,
,255,Added OpWrapper for CoreOp.NegOp (needed for blackscholes),grfrost,2024-10-16,2024-10-16,integrated,Oracle,,0,
,256,Exception regions patch,asotona,2024-10-17,2024-10-21,integrated,Oracle,CZ,4,PaulSandoz
,257,Unreachable method or lambda exit,PaulSandoz,2024-10-17,2024-10-18,integrated,Oracle,,1,mcimadamore
,258,Aggregated work on Verifier and BytecodeLift deconstruction,asotona,2024-10-18,2024-11-08,integrated,Oracle,CZ,21,PaulSandoz
,259,Simplified maven copy to build dir,grfrost,2024-10-22,2024-10-22,integrated,Oracle,,0,
,260,Unreachable switch expression block,PaulSandoz,2024-10-22,2024-10-23,integrated,Oracle,,1,mcimadamore
,261,Add env.bash error tracking and update build scripts and docs,grfrost,2024-10-23,2024-10-23,integrated,Oracle,,0,
,262,Bld fixes needed for cuda linux,grfrost,2024-10-23,2024-10-23,integrated,Oracle,,0,
,264,Uninitialized variables,PaulSandoz,2024-10-24,2024-10-25,integrated,Oracle,,1,mcimadamore
